Country,Code,Year,polity,Size of Govt,Law & Prop.Rights,Sound Money,Export trade freedom,Regulations,Use of IMF credit (current USD) per capita,foreign net aid in USD per capita,GDP growth percent,GDP per capita in USD,Net secondary education enrollment,Gross tertiary education enrollment percent, Random seed
Nicaragua,NIC,2013,9,8.48,4.69,8.60,7.83,7.42,57.98,83.54,6.23,1824.99,,,0.51
"Congo, Dem. R.",COD,2010,5,5.33,3.06,7.89,5.17,5.87,16.83,52.87,6.23,311.25,,,0.42
Trinidad & Tob.,TTO,2007,10,7.76,4.34,8.73,7.75,7.63,0.00,15.89,6.21,16530.24,,,0.29
Singapore,SGP,2013,-2,7.79,8.25,9.24,8.84,8.48,0.00,0.00,6.21,55979.76,,,0.44
Kenya,KEN,1990,-7,4.83,5.30,6.66,3.87,6.50,20.56,50.38,6.20,365.62,,,0.14
Hong Kong,HKG,1995,5,9.47,8.17,9.44,9.60,8.89,0.00,2.88,6.20,23497.49,,,0.08
Honduras,HND,2009,7,8.11,4.11,9.24,7.63,6.80,30.62,61.77,6.19,1975.80,,,0.36
Pap. New Guinea,PNG,2011,4,7.49,5.20,7.25,7.02,8.33,27.52,87.27,6.14,1838.70,,,0.81
Mali,MLI,2007,7,7.31,4.78,7.14,6.23,6.19,2.75,74.04,6.13,519.31,,,0.29
Kenya,KEN,2013,9,7.82,4.98,8.90,6.68,7.40,33.66,74.07,6.11,1257.20,,,0.54
Singapore,SGP,2001,-2,7.55,8.50,9.60,9.21,7.71,0.00,0.21,6.10,21577.14,,,0.72
Honduras,HND,2007,7,8.71,4.52,8.95,7.80,7.21,8.73,65.09,6.05,1720.77,,,0.29
Namibia,NAM,2012,6,6.00,6.20,6.67,6.75,7.58,0.00,115.58,6.04,5679.96,,,0.87
Brazil,BRA,2009,8,7.08,5.10,7.93,7.01,4.77,23.01,1.71,6.01,8462.51,,,0.02
Sri Lanka,LKA,2002,6,7.33,3.80,6.49,6.75,6.22,21.47,18.14,6.00,903.90,,,0.43
Kuwait,KWT,2009,-7,6.44,7.18,7.87,7.54,7.99,0.00,0.00,5.99,36754.95,,,0.73
Cambodia,KHM,2012,2,7.87,4.56,9.26,7.09,6.20,8.70,54.44,5.96,946.48,,,0.36
Sri Lanka,LKA,2005,5,8.09,4.66,6.13,6.96,6.33,24.57,59.11,5.94,1242.43,,,0.80
Argentina,ARG,1995,7,8.22,5.45,6.57,8.54,6.28,0.00,4.07,5.91,7373.43,,,0.95
Senegal,SEN,2000,8,7.08,4.55,7.28,5.58,4.27,29.05,43.73,5.90,474.58,,,0.32
Kenya,KEN,1975,-7,4.23,3.66,5.73,4.91,5.47,5.95,9.26,5.90,241.68,,,0.94
Costa Rica,CRI,2007,10,8.80,6.28,7.59,8.34,6.84,8.58,13.26,5.89,6024.08,,,0.04
"Gambia, The",GMB,2010,-5,7.43,5.80,7.92,7.50,7.71,45.47,71.00,5.73,562.57,,,0.83
Brazil,BRA,2006,8,6.95,4.66,7.77,7.38,4.53,2.83,0.59,5.66,5809.19,,,0.15
Sri Lanka,LKA,1980,6,4.20,3.98,5.47,3.39,5.67,26.51,26.24,5.65,272.91,,,0.26
Greece,GRC,2008,10,5.89,6.03,9.60,7.62,5.52,0.00,0.00,5.65,31686.65,,,0.36
Ghana,GHA,1990,-7,4.82,5.79,4.58,4.33,5.21,50.90,38.26,5.63,402.59,,,0.57
Gabon,GAB,1985,-9,5.93,4.46,6.20,4.90,5.49,0.00,73.18,5.61,4023.55,,,0.96
South Africa,ZAF,2008,9,5.33,5.48,7.52,6.93,7.47,6.88,22.80,5.59,5811.62,,,0.15
"Congo, Rep. Of",COG,2010,-4,5.08,2.78,4.69,5.06,6.08,36.80,322.55,5.57,2953.19,,,0.65
Georgia,GEO,1990,0,2.24,1.00,5.95,1.00,1.00,0.00,0.00,5.56,1614.64,,,0.58
Sierra Leone,SLE,2008,7,7.34,3.35,7.32,5.98,6.03,14.50,68.49,5.53,453.74,,,0.02
Sri Lanka,LKA,2006,6,8.53,4.91,6.10,7.09,6.53,17.67,39.60,5.45,1424.10,,,0.18
Guyana,GUY,2013,6,5.14,4.57,7.92,7.01,6.78,209.96,133.87,5.44,3918.41,,,0.87
Guinea-Bissau,GNB,2002,5,4.77,2.08,5.77,6.00,5.24,18.28,43.75,5.43,303.01,,,0.50
Sierra Leone,SLE,2010,7,8.15,4.00,6.95,6.31,6.31,46.09,80.83,5.40,446.34,,,0.17
Tanzania,TZA,2011,-1,7.10,5.73,7.42,6.58,7.35,13.65,51.90,5.38,740.38,,,0.01
South Africa,ZAF,2009,9,5.02,5.44,7.92,6.96,7.15,55.92,21.47,5.36,5912.14,,,0.01
Nigeria,NGA,2002,4,7.21,3.34,5.39,6.00,6.58,1.65,2.31,5.32,457.40,,,0.34
Zambia,ZMB,2003,5,6.62,5.34,7.26,7.90,6.65,84.04,67.79,5.32,429.01,,,0.18
Canada,CAN,1970,10,4.89,8.35,9.69,8.80,8.26,0.00,0.00,5.30,4115.66,,,0.52
Malaysia,MYS,2013,6,6.51,6.93,6.60,7.74,8.30,70.36,-4.05,5.29,10973.66,,,0.28
Nicaragua,NIC,2009,9,7.62,4.42,8.71,7.80,7.17,60.98,136.35,5.29,1478.97,,,0.06
South Africa,ZAF,2007,9,6.20,5.60,7.75,7.05,7.50,7.16,16.60,5.28,6153.66,,,0.76
Russia,RUS,2010,4,6.90,5.27,8.47,5.80,6.33,0.00,0.00,5.25,10675.00,,,0.25
Morocco,MAR,2013,-4,5.81,6.11,7.26,6.99,6.12,25.85,58.77,5.25,3156.18,,,0.57
Tunisia,TUN,2008,-4,6.99,6.94,6.77,6.75,7.04,5.11,36.30,5.24,4342.82,,,0.58
Unit. Arab Em.,ARE,2013,-8,7.80,7.75,8.64,8.26,8.31,0.00,0.00,5.21,42831.09,,,0.08
Uganda,UGA,2012,-1,8.02,4.71,8.05,7.17,8.13,7.67,46.76,5.17,656.40,,,0.51
Uruguay,URY,2013,10,6.93,5.47,8.95,7.91,6.62,0.00,10.50,5.16,16879.45,,,0.12
Suriname,SUR,2012,5,6.45,4.65,9.17,6.67,7.16,0.00,74.92,5.16,9422.27,,,0.52
Canada,CAN,2002,10,6.15,7.69,9.21,8.63,8.30,0.00,0.00,5.12,23995.02,,,0.99
Algeria,DZA,2000,-3,5.65,2.39,7.00,4.94,3.45,60.46,6.40,5.10,1757.01,,,0.95
Namibia,NAM,2013,6,6.24,6.19,6.55,6.77,7.66,0.00,111.53,5.09,5435.49,,,0.95
Brazil,BRA,2010,8,7.35,5.16,7.97,7.15,5.05,22.39,2.28,5.02,11124.25,,,0.79
Canada,CAN,2001,10,5.98,8.96,9.20,8.90,7.70,0.00,0.00,5.00,23573.75,,,0.63
Togo,TGO,2005,-4,8.99,2.48,6.88,6.05,4.39,5.32,14.80,4.95,379.18,,,0.35
Nigeria,NGA,2013,4,6.88,3.36,7.63,6.96,7.37,14.93,14.64,4.89,2979.83,,,0.95
Unit. Arab Em.,ARE,2007,-8,8.73,7.47,7.92,8.11,7.56,0.00,0.00,4.86,42913.78,,,0.09
Ghana,GHA,1995,-1,5.61,6.18,4.13,5.23,5.99,38.69,38.69,4.85,385.73,,,0.04
United States,USA,1970,10,5.27,8.35,9.59,8.80,6.84,0.00,0.00,4.80,5246.88,,,0.75
Germany,DEU,1975,10,3.79,6.60,9.32,8.96,5.15,0.00,0.00,4.78,6212.76,,,0.96
Trinidad & Tob.,TTO,2009,10,7.16,4.83,8.06,7.68,7.56,0.00,5.18,4.75,14508.79,,,0.95
Bangladesh,BGD,1995,6,7.67,5.38,6.42,1.94,5.66,5.25,10.82,4.71,320.36,,,0.14
Tunisia,TUN,2005,-4,5.23,6.98,7.30,6.44,7.04,4.88,36.14,4.70,3217.97,,,0.69
Sri Lanka,LKA,2000,5,7.02,4.21,6.74,6.39,6.48,13.24,14.41,4.70,854.93,,,0.55
Brazil,BRA,1995,8,6.13,5.76,0.00,6.49,4.94,0.87,1.67,4.67,4827.15,,,0.15
Tanzania,TZA,2008,-1,5.72,5.94,7.40,6.08,6.21,1.53,54.42,4.66,657.73,,,0.36
Zambia,ZMB,2001,5,6.38,5.85,7.39,8.76,6.63,98.34,52.56,4.65,376.98,,,0.71
Dominican Rep.,DOM,1985,6,6.20,5.38,3.82,4.96,6.61,45.78,31.89,4.63,777.42,,,0.10
"Congo, Rep. Of",COG,2004,-4,5.15,2.45,4.86,4.79,5.77,12.94,33.84,4.58,1362.20,,,0.50
Senegal,SEN,2003,8,6.33,3.88,7.16,6.17,5.50,25.86,42.80,4.58,642.63,,,0.42
South Africa,ZAF,1975,4,4.56,5.62,6.22,6.49,6.08,0.00,0.00,4.57,1494.16,,,0.65
South Africa,ZAF,2006,9,5.97,5.75,7.89,7.04,7.38,6.91,14.90,4.55,5660.12,,,0.43
Honduras,HND,2005,7,8.46,3.69,8.85,7.54,6.81,28.39,100.30,4.55,1405.78,,,0.50
Sierra Leone,SLE,2013,7,6.84,4.26,7.38,6.70,5.21,45.50,71.81,4.54,783.01,,,0.12
Zambia,ZMB,2004,5,6.85,5.35,7.72,7.51,6.59,84.97,96.41,4.51,530.56,,,0.85
Central Afr. Rep.,CAF,2003,-1,6.24,3.16,7.00,5.17,5.76,12.80,13.06,4.46,290.51,,,0.79
Singapore,SGP,2005,-2,8.00,8.49,9.71,9.37,8.73,0.00,0.00,4.44,29869.59,,,0.41
Guinea-Bissau,GNB,2012,1,7.28,3.38,6.59,6.13,6.90,18.69,46.00,4.43,559.22,,,0.07
Brazil,BRA,2002,8,6.60,4.83,7.47,6.97,5.34,117.73,1.15,4.38,2810.23,,,0.61
Paraguay,PRY,2013,9,7.76,3.64,9.24,7.20,6.40,22.67,20.02,4.34,4497.44,,,0.15
Sierra Leone,SLE,2007,7,6.83,3.86,7.17,5.93,6.25,11.89,101.98,4.33,400.38,,,0.59
Mali,MLI,2004,7,7.47,4.26,6.13,6.17,5.22,13.59,47.12,4.32,399.38,,,0.41
Sri Lanka,LKA,2001,6,7.02,5.18,6.29,6.50,6.04,16.14,18.16,4.30,837.70,,,0.08
Nicaragua,NIC,2007,9,8.04,4.66,8.62,7.90,7.66,20.94,152.13,4.28,1350.59,,,0.49
Bolivia,BOL,1995,9,6.56,5.94,8.10,7.85,6.08,35.39,94.02,4.27,887.47,,,0.37
Guinea-Bissau,GNB,2007,6,3.44,3.68,5.93,6.10,5.11,4.65,80.09,4.27,455.44,,,0.26
Russia,RUS,2013,4,6.52,5.42,8.63,6.09,6.78,0.00,0.00,4.26,14487.28,,,0.90
Pakistan,PAK,2002,-5,7.70,2.81,6.17,6.17,6.24,15.68,14.59,4.26,501.19,,,0.44
Costa Rica,CRI,2006,10,8.76,6.27,8.89,8.25,6.53,8.28,7.36,4.26,5228.03,,,0.03
France,FRA,1970,8,5.45,7.41,7.04,7.11,5.95,0.00,0.00,4.26,2862.47,,,0.27
Uruguay,URY,2011,10,7.34,5.57,9.09,8.08,6.75,0.00,5.73,4.24,14166.56,,,0.66
Tunisia,TUN,2010,-4,6.30,6.45,6.85,6.44,7.19,39.83,52.18,4.24,4176.61,,,0.66
Singapore,SGP,2004,-2,7.93,8.26,9.56,9.17,8.85,0.00,2.19,4.21,27405.03,,,0.10
Belgium,BEL,1970,10,5.43,8.35,9.64,9.91,5.70,0.00,0.00,4.19,2780.70,,,0.53
Luxembourg,LUX,1970,10,6.52,8.35,8.34,9.96,6.90,0.00,0.00,4.18,4493.89,,,0.40
Senegal,SEN,2012,7,5.58,4.44,7.03,7.05,6.00,32.08,78.39,4.18,1019.27,,,0.78
Nicaragua,NIC,2008,9,8.09,4.56,8.03,7.80,7.44,25.21,132.40,4.15,1517.80,,,0.32
Suriname,SUR,2010,5,7.07,4.34,8.82,6.60,7.07,0.00,201.72,4.14,8430.91,,,0.23
Germany,DEU,2012,10,5.38,7.94,9.49,7.79,7.13,0.00,0.00,4.08,44010.93,,,0.03
Togo,TGO,2008,-4,8.44,2.61,6.42,6.05,5.34,10.74,54.53,4.05,522.63,,,0.28
Egypt,EGY,2000,-6,6.13,5.87,9.53,6.61,5.84,2.59,20.07,4.04,1461.02,,,0.19
Brazil,BRA,2008,8,7.18,5.00,7.87,7.08,4.75,2.84,2.36,4.00,8700.46,,,0.42
United Kingdom,GBR,1970,10,3.56,8.03,5.99,4.69,7.41,0.00,0.00,3.98,2347.54,,,0.03
Jamaica,JAM,1990,10,7.49,4.23,4.96,4.40,7.02,149.26,113.23,3.97,1921.43,,,0.89
Sri Lanka,LKA,2004,5,7.40,4.22,6.51,6.66,6.35,20.79,26.06,3.96,1063.16,,,0.97
Canada,CAN,1980,10,5.37,7.18,9.09,8.69,8.53,0.00,0.00,3.95,11118.48,,,0.32
Gabon,GAB,1995,-4,5.54,5.47,5.44,5.20,5.52,88.87,132.12,3.95,4564.27,,,0.95
Brazil,BRA,2013,8,6.78,4.88,8.12,6.92,4.96,21.77,5.63,3.92,11711.00,,,0.96
Gabon,GAB,2007,-4,6.19,4.31,5.96,5.86,7.25,32.59,35.49,3.90,8632.76,,,0.11
Zambia,ZMB,2002,5,6.25,5.26,7.18,7.92,5.73,99.45,72.83,3.90,376.47,,,0.51
Guatemala,GTM,1990,3,8.07,2.44,6.83,6.44,5.52,7.27,21.99,3.89,835.30,,,0.34
Guatemala,GTM,2004,8,8.94,3.93,9.27,7.55,6.39,3.34,16.86,3.87,1860.99,,,0.54
Tunisia,TUN,2003,-4,5.17,6.59,7.28,6.08,6.88,5.17,30.46,3.80,2790.00,,,0.00
Germany,DEU,1990,10,5.15,8.35,9.67,9.48,5.56,0.00,0.00,3.71,22219.57,,,0.47
Germany,DEU,2008,10,5.64,8.20,9.51,7.99,6.26,0.00,0.00,3.70,45699.20,,,0.02
Pakistan,PAK,2001,-6,7.77,3.09,6.38,3.57,6.29,14.30,13.75,3.66,511.81,,,0.92
Sweden,SWE,1970,10,1.74,6.47,6.13,6.06,6.16,0.00,0.00,3.64,4669.44,,,0.86
Central Afr. Rep.,CAF,2001,5,5.21,4.35,6.99,5.18,5.04,11.20,20.13,3.60,245.56,,,0.34
Israel,ISR,1985,9,2.74,6.78,1.25,6.22,3.34,0.00,467.38,3.51,5698.72,,,0.22
Tunisia,TUN,2007,-4,7.28,7.10,6.99,6.41,6.99,5.29,31.41,3.49,3805.15,,,0.87
Gabon,GAB,2000,-4,7.61,4.37,5.81,5.36,5.94,87.24,9.47,3.48,4115.04,,,0.04
"Congo, Rep. Of",COG,2006,-4,4.14,2.43,5.71,5.15,5.97,13.90,71.66,3.48,2144.83,,,0.44
Nigeria,NGA,2007,4,7.14,4.05,6.68,6.68,7.40,1.69,13.29,3.44,1131.15,,,0.67
Jordan,JOR,2001,-2,6.08,6.07,9.57,7.52,6.21,92.37,91.40,3.41,1824.89,,,0.55
Hong Kong,HKG,1970,5,9.62,7.72,8.85,8.33,7.16,0.00,0.36,3.40,960.03,,,0.54
Trinidad & Tob.,TTO,2010,10,6.96,4.56,8.06,7.64,7.60,0.00,3.26,3.39,15840.41,,,0.60
Canada,CAN,2012,10,6.16,7.99,9.38,7.65,8.32,0.00,0.00,3.37,52733.47,,,0.82
Haiti,HTI,2009,5,8.51,2.54,8.65,7.05,7.94,29.51,113.64,3.34,668.29,,,0.24
Guinea-Bissau,GNB,2011,6,6.95,2.84,6.09,6.18,7.00,19.12,71.51,3.31,659.48,,,0.44
Kenya,KEN,2011,8,7.76,4.69,8.38,6.72,7.34,26.55,59.93,3.31,1012.88,,,0.15
Kazakhstan,KAZ,2010,-6,7.84,5.66,8.24,5.57,7.46,32.43,13.72,3.30,9070.65,,,0.89
India,IND,1975,7,4.88,2.35,6.39,2.78,5.24,1.31,2.58,3.30,161.17,,,0.36
Greece,GRC,2009,10,5.61,5.55,9.63,7.67,5.52,0.00,0.00,3.27,29498.32,,,0.71
Germany,DEU,2009,10,5.41,8.21,9.53,8.01,6.61,0.00,0.00,3.26,41732.71,,,0.14
Brazil,BRA,1980,-4,5.27,5.86,1.66,3.24,4.89,0.00,0.70,3.23,1923.28,,,0.15
Montenegro,MNE,2013,9,7.17,5.63,8.51,7.80,6.81,64.01,204.97,3.23,7186.43,,,0.85
South Africa,ZAF,2013,9,5.53,5.81,8.17,7.03,7.15,51.72,24.32,3.21,6889.79,,,0.83
Guinea-Bissau,GNB,2010,6,5.46,2.85,6.26,6.18,6.49,15.10,76.73,3.20,518.60,,,0.03
Guinea-Bissau,GNB,2009,6,4.25,3.28,6.26,6.18,6.17,19.58,91.78,3.20,517.15,,,0.06
Unit. Arab Em.,ARE,2010,-8,7.94,7.27,8.32,8.10,7.93,0.00,0.00,3.19,34341.91,,,0.90
Nicaragua,NIC,2012,9,8.72,4.94,8.49,7.78,7.38,61.34,90.59,3.19,1779.87,,,0.99
South Africa,ZAF,2010,9,5.60,5.70,8.18,6.97,7.20,54.13,20.29,3.19,7389.96,,,0.40
Sierra Leone,SLE,2011,7,7.64,4.23,6.86,6.64,5.92,46.37,71.98,3.19,490.88,,,0.30
Senegal,SEN,2002,8,6.96,3.95,7.15,6.30,5.48,27.51,42.65,3.19,513.39,,,0.04
Unit. Arab Em.,ARE,2009,-8,7.43,7.35,8.13,8.19,7.51,0.00,0.00,3.18,32905.05,,,0.37
Canada,CAN,2007,10,6.13,8.42,9.50,7.80,8.48,0.00,0.00,3.16,44328.48,,,0.47
Guatemala,GTM,2006,8,8.59,4.53,9.17,8.26,6.58,3.09,35.90,3.15,2241.01,,,0.65
Brazil,BRA,2007,8,6.98,4.85,7.51,7.23,4.72,2.94,1.67,3.15,7240.92,,,0.72
Canada,CAN,2006,10,6.35,8.22,9.68,7.76,8.45,0.00,0.00,3.14,40243.55,,,0.11
Brazil,BRA,2004,8,6.96,4.84,7.63,6.94,4.88,137.48,0.83,3.07,3597.98,,,0.42
South Africa,ZAF,1980,4,5.97,6.18,5.29,6.49,5.30,0.00,0.00,3.01,2920.78,,,0.11
Germany,DEU,1980,10,4.34,7.70,9.43,8.98,5.45,0.00,0.00,3.01,12092.38,,,0.22
Guyana,GUY,2001,6,3.06,7.48,7.99,7.54,6.42,155.92,150.90,2.97,936.92,,,0.92
Germany,DEU,2002,10,5.24,8.37,9.59,9.09,6.06,0.00,0.00,2.96,25205.16,,,0.17
Nicaragua,NIC,2003,8,7.75,3.54,8.97,7.95,6.77,46.21,160.78,2.96,1015.57,,,0.68
Canada,CAN,2013,10,6.11,7.99,9.47,7.54,8.32,0.00,0.00,2.96,52305.26,,,0.72
Bolivia,BOL,1990,9,6.81,3.17,5.59,6.32,6.37,37.49,79.55,2.91,709.95,,,0.43
Pap. New Guinea,PNG,1990,4,5.79,6.28,6.65,5.18,6.45,14.68,99.18,2.91,774.36,,,0.40
Unit. Arab Em.,ARE,2001,-8,5.96,7.52,7.95,8.58,6.49,0.00,0.74,2.90,32105.65,,,0.90
Egypt,EGY,1995,-6,4.73,4.88,7.61,6.02,6.24,1.65,32.51,2.90,963.56,,,0.71
Dominican Rep.,DOM,2013,8,7.91,4.36,9.50,7.72,6.65,128.09,14.41,2.82,5968.67,,,0.43
Canada,CAN,2004,10,6.12,7.98,9.30,8.68,8.74,0.00,0.00,2.80,31830.01,,,0.08
Costa Rica,CRI,2010,10,7.85,6.11,8.00,8.15,6.46,53.04,20.91,2.73,7985.95,,,0.72
Pap. New Guinea,PNG,2006,4,6.80,3.70,7.07,5.83,8.55,2.24,44.72,2.72,886.42,,,0.81
Nigeria,NGA,2000,4,6.19,3.60,5.37,4.92,6.42,1.67,1.41,2.72,377.50,,,0.76
Bolivia,BOL,2005,8,6.14,3.88,8.90,7.28,5.74,30.90,70.47,2.71,1046.43,,,0.07
Kazakhstan,KAZ,2001,-4,7.03,3.84,3.83,6.39,4.60,29.07,10.57,2.70,1490.93,,,0.42
Haiti,HTI,2001,-2,8.51,1.95,8.54,5.85,6.98,6.53,19.59,2.70,413.74,,,0.31
Uruguay,URY,1995,10,7.48,6.75,3.92,9.28,6.27,0.00,20.36,2.66,5984.13,,,0.50
Namibia,NAM,2010,6,6.19,6.68,6.36,6.56,7.45,0.00,116.90,2.65,5143.13,,,0.34
Canada,CAN,2008,10,6.04,8.24,9.54,7.82,8.48,0.00,0.00,2.62,46400.44,,,0.32
Ireland,IRL,2013,10,5.63,7.98,9.72,8.51,7.67,0.00,0.00,2.59,51814.86,,,0.05
Canada,CAN,1985,10,5.24,7.88,8.93,8.79,8.50,0.00,0.00,2.57,13991.21,,,0.21
Luxembourg,LUX,2013,10,4.50,8.29,9.19,8.12,7.47,0.00,0.00,2.57,113726.64,,,0.43
Jordan,JOR,2013,-3,8.12,6.32,9.38,7.89,7.93,201.22,217.94,2.56,5200.29,,,0.02
Pakistan,PAK,2000,-6,7.19,4.84,6.15,3.47,6.00,12.66,5.08,2.55,534.92,,,0.11
Guatemala,GTM,2005,8,8.08,4.68,9.17,7.65,6.50,3.00,19.46,2.53,2064.05,,,0.48
Togo,TGO,2001,-2,9.42,3.59,6.55,5.74,4.67,14.13,9.20,2.48,266.13,,,0.81
Kuwait,KWT,2010,-7,6.18,7.10,8.07,7.59,7.36,0.00,0.00,2.48,37725.14,,,0.53
Sri Lanka,LKA,1990,5,6.97,2.31,5.50,2.71,6.30,24.09,42.81,2.47,472.09,,,0.58
Montenegro,MNE,2012,9,6.90,5.94,8.03,7.73,7.62,63.95,166.32,2.46,6586.72,,,0.87
Unit. Arab Em.,ARE,2004,-8,7.05,6.44,7.80,8.46,7.68,0.00,1.35,2.43,37179.68,,,0.59
Senegal,SEN,2011,7,5.66,4.39,7.01,6.95,5.97,33.45,79.37,2.42,1081.13,,,0.33
Macedonia,MKD,2013,9,6.34,5.54,8.31,7.61,8.13,195.14,121.42,2.34,5195.28,,,0.98
Guatemala,GTM,2003,8,8.55,3.71,9.18,7.73,6.28,3.27,19.63,2.33,1743.17,,,0.22
Niger,NER,2013,6,6.36,4.08,6.71,4.77,7.01,9.42,42.11,2.31,418.49,,,0.34
Guinea-Bissau,GNB,2008,6,3.74,3.27,5.74,6.18,5.30,6.70,85.69,2.31,553.46,,,0.94
Finland,FIN,1970,10,6.39,7.09,7.99,7.00,7.10,0.00,0.00,2.30,2467.48,,,0.01
Pap. New Guinea,PNG,2008,4,7.14,4.71,6.65,7.00,8.32,2.19,46.20,2.29,1223.20,,,0.22
Togo,TGO,2009,-4,7.27,2.57,6.63,6.06,5.02,32.35,80.15,2.29,508.54,,,0.66
Norway,NOR,1970,10,4.42,7.72,6.25,6.31,6.26,0.00,0.00,2.26,3306.22,,,0.29
Haiti,HTI,2008,5,8.60,2.70,8.13,7.13,7.62,12.99,93.98,2.25,674.75,,,0.19
Mali,MLI,2006,7,7.22,5.28,6.49,6.12,6.54,2.40,65.05,2.25,460.01,,,0.97
Gabon,GAB,2005,-4,5.77,4.35,5.85,5.84,7.27,64.04,43.86,2.25,6865.32,,,0.60
Morocco,MAR,1980,-8,4.63,2.24,6.26,4.41,4.55,22.77,57.83,2.23,1042.36,,,0.19
Ecuador,ECU,2009,5,6.20,3.95,6.36,6.74,6.20,30.77,14.15,2.19,4255.56,,,0.29
Guinea-Bissau,GNB,2003,-1,3.98,2.22,6.60,6.00,6.06,15.89,107.33,2.19,339.86,,,0.53
Pap. New Guinea,PNG,2005,4,6.75,4.21,7.08,5.82,8.55,2.18,43.85,2.16,799.42,,,0.22
Dominican Rep.,DOM,1990,6,6.68,5.30,2.05,2.37,5.99,9.99,14.15,2.16,984.69,,,0.09
Dominican Rep.,DOM,1980,6,5.71,5.78,7.34,2.69,6.76,8.35,21.47,2.14,1141.45,,,0.30
Fiji,FJI,1995,5,5.92,5.51,6.94,6.13,6.07,0.00,57.25,2.13,2540.75,,,0.46
Benin,BEN,2012,7,5.66,4.22,6.87,5.63,6.87,20.86,50.88,2.12,807.69,,,0.59
Bahrain,BHR,2013,-10,6.72,6.28,8.71,7.66,8.38,0.00,0.00,2.10,24378.94,,,0.51
Nigeria,NGA,1995,-6,6.26,4.70,1.27,1.56,5.46,0.00,1.95,2.09,263.29,,,0.80
Bolivia,BOL,1980,-7,4.86,2.32,5.38,4.13,3.81,22.60,30.32,2.05,811.78,,,0.83
Canada,CAN,2009,10,5.92,8.10,9.55,7.86,8.47,0.00,0.00,2.01,40764.14,,,0.20
Iceland,ISL,2013,10,5.10,8.15,6.89,6.58,7.62,0.00,0.00,1.99,47493.25,,,0.15
Germany,DEU,2001,10,5.22,8.72,9.56,9.28,5.47,0.00,0.00,1.99,23687.32,,,0.26
Germany,DEU,2000,10,4.96,9.14,9.55,9.41,6.33,0.00,0.00,1.98,23718.75,,,0.79
Canada,CAN,2005,10,6.38,8.08,9.68,7.77,8.66,0.00,0.00,1.93,36028.23,,,0.42
Pap. New Guinea,PNG,2001,4,6.31,4.46,6.41,5.02,6.82,21.62,36.80,1.86,558.88,,,0.91
Fiji,FJI,2008,-4,8.24,5.99,6.42,6.57,8.74,12.71,53.66,1.85,4178.32,,,0.13
Costa Rica,CRI,2002,10,6.72,5.47,8.65,8.36,6.29,7.94,-0.08,1.80,4145.59,,,0.42
Haiti,HTI,2007,5,8.46,2.49,8.56,6.90,6.92,8.05,73.41,1.79,615.82,,,0.74
Singapore,SGP,2010,-2,8.06,8.38,8.91,9.39,8.56,0.00,0.00,1.79,46569.97,,,0.63
Senegal,SEN,2013,7,6.96,4.58,7.10,6.89,6.06,30.77,69.11,1.76,1051.38,,,0.04
Pakistan,PAK,1995,8,5.84,5.25,7.60,4.22,5.43,13.15,6.70,1.76,494.59,,,0.07
Pakistan,PAK,2010,6,8.68,4.27,6.04,5.85,6.60,60.33,17.72,1.70,1043.30,,,0.56
Algeria,DZA,2008,2,3.49,4.57,7.61,5.75,5.61,5.69,9.34,1.70,4912.25,,,0.03
Germany,DEU,2003,10,5.37,8.43,9.59,9.14,6.19,0.00,0.00,1.70,30359.95,,,0.63
Canada,CAN,2003,10,6.14,8.17,9.25,8.75,8.35,0.00,0.00,1.69,28026.01,,,0.72
Colombia,COL,2003,7,4.85,3.79,7.54,6.74,6.64,4.03,18.99,1.68,2246.26,,,0.27
Unit. Arab Em.,ARE,2012,-8,7.79,7.65,8.64,8.20,8.23,0.00,0.00,1.64,41712.12,,,0.08
Germany,DEU,1985,10,4.26,7.48,9.47,9.69,5.45,0.00,0.00,1.57,9393.89,,,0.58
Niger,NER,1995,8,3.81,2.61,5.71,4.20,4.83,5.56,29.10,1.45,200.90,,,0.48
Malta,MLT,2013,10,5.74,7.04,9.52,7.99,7.76,0.00,0.00,1.40,22776.19,,,0.19
Unit. Arab Em.,ARE,2003,-8,6.97,6.90,8.11,8.54,7.45,0.00,1.37,1.40,34294.89,,,0.58
Sierra Leone,SLE,1995,-7,6.23,2.08,3.81,4.69,4.96,42.97,55.31,1.37,226.89,,,0.44
Tunisia,TUN,2004,-4,5.18,6.49,7.26,6.27,7.17,5.35,35.47,1.32,3139.54,,,0.05
Dominican Rep.,DOM,2006,8,7.78,4.35,5.58,7.66,6.74,54.09,5.74,1.31,3836.48,,,0.47
Senegal,SEN,1995,-1,4.89,3.13,5.80,4.02,4.30,39.81,74.89,1.30,560.08,,,0.66
Brazil,BRA,2003,8,6.44,5.30,7.14,6.86,4.99,157.11,1.08,1.28,3044.26,,,0.72
South Africa,ZAF,1995,9,6.30,6.11,6.44,6.48,7.23,23.35,9.87,1.23,3973.93,,,0.03
Brazil,BRA,2005,8,7.23,4.69,7.64,7.15,4.67,2.72,1.29,1.22,4733.16,,,0.07
Kazakhstan,KAZ,2011,-6,7.81,6.02,8.17,5.36,7.55,31.87,13.02,1.20,11357.95,,,0.02
Canada,CAN,2010,10,5.92,8.16,9.46,7.84,8.31,0.00,0.00,1.18,47463.63,,,0.93
